time,Vout,V1
9.045E-06,0.999052633,1
9.055E-06,0.999052719,1
9.065E-06,0.999052804,1
9.075E-06,0.999052887,1
9.085E-06,0.99905297,1
9.095E-06,0.999053052,1
9.105E-06,0.999053132,1
9.115E-06,0.999053212,1
9.125E-06,0.99905329,1
9.135E-06,0.999053368,1
9.145E-06,0.999053444,1
9.155E-06,0.99905352,1
9.165E-06,0.999053594,1
9.175E-06,0.999053668,1
9.185E-06,0.99905374,1
9.195E-06,0.999053811,1
9.205E-06,0.999053882,1
9.215E-06,0.999053952,1
9.225E-06,0.999054021,1
9.235E-06,0.999054089,1
9.245E-06,0.999054156,1
9.255E-06,0.999054222,1
9.265E-06,0.999054287,1
9.275E-06,0.999054352,1
9.285E-06,0.999054415,1
9.295E-06,0.999054478,1
9.305E-06,0.99905454,1
9.315E-06,0.999054601,1
9.325E-06,0.999054662,1
9.335E-06,0.999054721,1
9.345E-06,0.99905478,1
9.355E-06,0.999054838,1
9.365E-06,0.999054896,1
9.375E-06,0.999054952,1
9.385E-06,0.999055008,1
9.395E-06,0.999055063,1
9.405E-06,0.999055118,1
9.415E-06,0.999055171,1
9.425E-06,0.999055224,1
9.435E-06,0.999055277,1
9.445E-06,0.999055328,1
9.455E-06,0.999055379,1
9.465E-06,0.999055429,1
9.475E-06,0.999055479,1
9.485E-06,0.999055528,1
9.495E-06,0.999055576,1
9.505E-06,0.999055624,1
9.515E-06,0.999055671,1
9.525E-06,0.999055718,1
9.535E-06,0.999055764,1
9.545E-06,0.999055809,1
9.555E-06,0.999055854,1
9.565E-06,0.999055898,1
9.575E-06,0.999055942,1
9.585E-06,0.999055985,1
9.595E-06,0.999056027,1
9.605E-06,0.999056069,1
9.615E-06,0.99905611,1
9.625E-06,0.999056151,1
9.635E-06,0.999056191,1
9.645E-06,0.999056231,1
9.655E-06,0.99905627,1
9.665E-06,0.999056309,1
9.675E-06,0.999056348,1
9.685E-06,0.999056385,1
9.695E-06,0.999056422,1
9.705E-06,0.999056459,1
9.715E-06,0.999056495,1
9.725E-06,0.999056531,1
9.735E-06,0.999056566,1
9.745E-06,0.999056602,1
9.755E-06,0.999056636,1
9.765E-06,0.99905667,1
9.775E-06,0.999056704,1
9.785E-06,0.999056737,1
9.795E-06,0.99905677,1
9.805E-06,0.999056802,1
9.815E-06,0.999056834,1
9.825E-06,0.999056866,1
9.835E-06,0.999056897,1
9.845E-06,0.999056928,1
9.855E-06,0.999056958,1
9.865E-06,0.999056988,1
9.875E-06,0.999057017,1
9.885E-06,0.999057046,1
9.895E-06,0.999057075,1
9.905E-06,0.999057103,1
9.915E-06,0.999057131,1
9.925E-06,0.999057159,1
9.935E-06,0.999057186,1
9.945E-06,0.999057213,1
9.955E-06,0.99905724,1
9.965E-06,0.999057266,1
9.975E-06,0.999057292,1
9.985E-06,0.999057318,1
9.995E-06,0.999057343,1
1E-05,0.999057355,1
1.0001E-05,0.999054576,0.995
1.0003E-05,0.99904926,0.985
1.0007E-05,0.999027481,0.965
1.0015E-05,0.998813894,0.925
1.0025E-05,0.997880463,0.875
1.0035E-05,0.99592322,0.825
1.0045E-05,0.993069895,0.775
1.0055E-05,0.989673879,0.725
1.0065E-05,0.985974242,0.675
1.0075E-05,0.982123942,0.625
1.0085E-05,0.978212964,0.575
1.0095E-05,0.974270276,0.525
1.01E-05,0.972309372,0.5
1.0101E-05,0.971924423,0.5
1.0103E-05,0.971156923,0.5
1.0107E-05,0.969632147,0.5
1.0115E-05,0.966608916,0.5
1.0125E-05,0.962863776,0.5
1.0135E-05,0.959154354,0.5
1.0145E-05,0.955502763,0.5
1.0155E-05,0.951942315,0.5
1.0165E-05,0.94849803,0.5
1.0175E-05,0.945167663,0.5
1.0185E-05,0.941924468,0.5
1.0195E-05,0.938735906,0.5
1.0205E-05,0.935581342,0.5
1.0215E-05,0.932452036,0.5
1.0225E-05,0.929345924,0.5
1.0235E-05,0.926262777,0.5
1.0245E-05,0.923203277,0.5
1.0255E-05,0.920167715,0.5
1.0265E-05,0.917156651,0.5
1.0275E-05,0.914170142,0.5
1.0285E-05,0.91120852,0.5
1.0295E-05,0.908271646,0.5
1.0305E-05,0.905359676,0.5
1.0315E-05,0.902472318,0.5
1.0325E-05,0.899609582,0.5
1.0335E-05,0.896771045,0.5
1.0345E-05,0.893956593,0.5
1.0355E-05,0.891165695,0.5
1.0365E-05,0.888398133,0.5
1.0375E-05,0.885653288,0.5
1.0385E-05,0.882930858,0.5
1.0395E-05,0.88023016,0.5
1.0405E-05,0.87755083,0.5
1.0415E-05,0.874892137,0.5
1.0425E-05,0.872253678,0.5
1.0435E-05,0.869634697,0.5
1.0445E-05,0.867034768,0.5
1.0455E-05,0.864453129,0.5
1.0465E-05,0.861889346,0.5
1.0475E-05,0.859342666,0.5
1.0485E-05,0.856812665,0.5
1.0495E-05,0.85429861,0.5
1.0505E-05,0.851800095,0.5
1.0515E-05,0.849316419,0.5
1.0525E-05,0.846847202,0.5
1.0535E-05,0.844391778,0.5
1.0545E-05,0.841949802,0.5
1.0555E-05,0.839520648,0.5
1.0565E-05,0.837104003,0.5
1.0575E-05,0.834699286,0.5
1.0585E-05,0.83230622,0.5
1.0595E-05,0.829924265,0.5
1.0605E-05,0.827553179,0.5
1.0615E-05,0.825192463,0.5
1.0625E-05,0.822841909,0.5
1.0635E-05,0.820501058,0.5
1.0645E-05,0.818169732,0.5
1.0655E-05,0.815847508,0.5
1.0665E-05,0.813534238,0.5
1.0675E-05,0.811229532,0.5
1.0685E-05,0.808933267,0.5
1.0695E-05,0.806645085,0.5
1.0705E-05,0.804364885,0.5
1.0715E-05,0.802092338,0.5
1.0725E-05,0.799827363,0.5
1.0735E-05,0.797569656,0.5
1.0745E-05,0.795319153,0.5
1.0755E-05,0.793075575,0.5
1.0765E-05,0.790838872,0.5
1.0775E-05,0.788608786,0.5
1.0785E-05,0.78638528,0.5
1.0795E-05,0.784168114,0.5
1.0805E-05,0.781957263,0.5
1.0815E-05,0.779752505,0.5
1.0825E-05,0.777553824,0.5
1.0835E-05,0.775361012,0.5
1.0845E-05,0.773174063,0.5
1.0855E-05,0.770992782,0.5
1.0865E-05,0.768817168,0.5
1.0875E-05,0.766647043,0.5
1.0885E-05,0.764482409,0.5
1.0895E-05,0.762323099,0.5
1.0905E-05,0.760169122,0.5
1.0915E-05,0.75802032,0.5
1.0925E-05,0.755876705,0.5
1.0935E-05,0.75373813,0.5
1.0945E-05,0.751604611,0.5
1.0955E-05,0.749476009,0.5
1.0965E-05,0.747352342,0.5
1.0975E-05,0.74523348,0.5
1.0985E-05,0.743119443,0.5
1.0995E-05,0.741010109,0.5
1.1005E-05,0.738905499,0.5
1.1015E-05,0.736805497,0.5
1.1025E-05,0.734710127,0.5
1.1035E-05,0.73261928,0.5
1.1045E-05,0.730532978,0.5
1.1055E-05,0.728451122,0.5
1.1065E-05,0.726373733,0.5
1.1075E-05,0.724300716,0.5
1.1085E-05,0.722232094,0.5
1.1095E-05,0.720167778,0.5
1.1105E-05,0.71810779,0.5
1.1115E-05,0.716052048,0.5
1.1125E-05,0.714000572,0.5
1.1135E-05,0.711953285,0.5
1.1145E-05,0.709910208,0.5
1.1155E-05,0.707871269,0.5
1.1165E-05,0.705836486,0.5
1.1175E-05,0.703805794,0.5
1.1185E-05,0.701779211,0.5
1.1195E-05,0.699756675,0.5
1.1205E-05,0.697738204,0.5
1.1215E-05,0.69572374,0.5
1.1225E-05,0.6937133,0.5
1.1235E-05,0.69170683,0.5
1.1245E-05,0.689704347,0.5
1.1255E-05,0.687705802,0.5
1.1265E-05,0.685711209,0.5
1.1275E-05,0.683720525,0.5
1.1285E-05,0.681733762,0.5
1.1295E-05,0.679750881,0.5
1.1305E-05,0.677771893,0.5
1.1315E-05,0.675796762,0.5
1.1325E-05,0.673825501,0.5
1.1335E-05,0.671858076,0.5
1.1345E-05,0.669894499,0.5
1.1355E-05,0.667934739,0.5
1.1365E-05,0.665978809,0.5
1.1375E-05,0.664026682,0.5
1.1385E-05,0.662078369,0.5
1.1395E-05,0.660133846,0.5
1.1405E-05,0.658193124,0.5
1.1415E-05,0.656256185,0.5
1.1425E-05,0.654323037,0.5
1.1435E-05,0.652393664,0.5
1.1445E-05,0.650468077,0.5
1.1455E-05,0.648546263,0.5
1.1465E-05,0.646628232,0.5
1.1475E-05,0.644713974,0.5
1.1485E-05,0.642803501,0.5
1.1495E-05,0.640896804,0.5
1.1505E-05,0.638993898,0.5
1.1515E-05,0.637094778,0.5
1.1525E-05,0.635199456,0.5
1.1535E-05,0.633307933,0.5
1.1545E-05,0.631420224,0.5
1.1555E-05,0.629536331,0.5
1.1565E-05,0.627656271,0.5
1.1575E-05,0.625780052,0.5
1.1585E-05,0.62390769,0.5
1.1595E-05,0.622039198,0.5
1.1605E-05,0.620174598,0.5
1.1615E-05,0.618313904,0.5
1.1625E-05,0.616457143,0.5
1.1635E-05,0.614604334,0.5
1.1645E-05,0.612755507,0.5
1.1655E-05,0.61091069,0.5
1.1665E-05,0.609069916,0.5
1.1675E-05,0.607233221,0.5
1.1685E-05,0.605400646,0.5
1.1695E-05,0.603572235,0.5
1.1705E-05,0.601748037,0.5
1.1715E-05,0.599928108,0.5
1.1725E-05,0.59811251,0.5
1.1735E-05,0.59630131,0.5
1.1745E-05,0.594494586,0.5
1.1755E-05,0.592692426,0.5
1.1765E-05,0.590894928,0.5
1.1775E-05,0.589102204,0.5
1.1785E-05,0.587314383,0.5
1.1795E-05,0.585531612,0.5
1.1805E-05,0.583754061,0.5
1.1815E-05,0.581981931,0.5
1.1825E-05,0.580215454,0.5
1.1835E-05,0.578454908,0.5
1.1845E-05,0.576700623,0.5
1.1855E-05,0.574952998,0.5
1.1865E-05,0.573212521,0.5
1.1875E-05,0.57147979,0.5
1.1885E-05,0.569755548,0.5
1.1895E-05,0.568040724,0.5
1.1905E-05,0.566336485,0.5
1.1915E-05,0.564644296,0.5
1.1925E-05,0.562965974,0.5
1.1935E-05,0.561303748,0.5
1.1945E-05,0.559660201,0.5
1.1955E-05,0.558038208,0.5
1.1965E-05,0.556440719,0.5
1.1975E-05,0.554870485,0.5
1.1985E-05,0.553329781,0.5
1.1995E-05,0.551820274,0.5
1.2005E-05,0.550343002,0.5
1.2015E-05,0.54889842,0.5
1.2025E-05,0.54748655,0.5
1.2035E-05,0.546107106,0.5
1.2045E-05,0.544759607,0.5
1.2055E-05,0.543443448,0.5
1.2065E-05,0.542157959,0.5
1.2075E-05,0.540902431,0.5
1.2085E-05,0.539676149,0.5
1.2095E-05,0.538478395,0.5
1.2105E-05,0.537308461,0.5
1.2115E-05,0.536165654,0.5
1.2125E-05,0.535049294,0.5
1.2135E-05,0.53395872,0.5
1.2145E-05,0.53289329,0.5
1.2155E-05,0.531852378,0.5
1.2165E-05,0.530835376,0.5
1.2175E-05,0.529841695,0.5
1.2185E-05,0.528870761,0.5
1.2195E-05,0.527922019,0.5
1.2205E-05,0.526994927,0.5
1.2215E-05,0.526088962,0.5
1.2225E-05,0.525203614,0.5
1.2235E-05,0.524338388,0.5
1.2245E-05,0.523492803,0.5
1.2255E-05,0.522666392,0.5
1.2265E-05,0.521858701,0.5
1.2275E-05,0.521069289,0.5
1.2285E-05,0.520297727,0.5
1.2295E-05,0.5195436,0.5
1.2305E-05,0.518806503,0.5
1.2315E-05,0.518086042,0.5
1.2325E-05,0.517381837,0.5
1.2335E-05,0.516693516,0.5
1.2345E-05,0.516020719,0.5
1.2355E-05,0.515363099,0.5
1.2365E-05,0.514720315,0.5
1.2375E-05,0.51409204,0.5
1.2385E-05,0.513477956,0.5
1.2395E-05,0.512877755,0.5
1.2405E-05,0.512291138,0.5
1.2415E-05,0.511717816,0.5
1.2425E-05,0.511157508,0.5
1.2435E-05,0.510609942,0.5
1.2445E-05,0.510074852,0.5
1.2455E-05,0.509551979,0.5
1.2465E-05,0.509041066,0.5
1.2475E-05,0.508541863,0.5
1.2485E-05,0.508054119,0.5
1.2495E-05,0.507577584,0.5
1.2505E-05,0.507112012,0.5
1.2515E-05,0.506657158,0.5
1.2525E-05,0.506212786,0.5
1.2535E-05,0.505778673,0.5
1.2545E-05,0.505354621,0.5
1.2555E-05,0.50494046,0.5
1.2565E-05,0.504536057,0.5
1.2575E-05,0.504141307,0.5
1.2585E-05,0.503756128,0.5
1.2595E-05,0.503380445,0.5
1.2605E-05,0.503014178,0.5
1.2615E-05,0.502657232,0.5
1.2625E-05,0.502309484,0.5
1.2635E-05,0.501970787,0.5
1.2645E-05,0.501640968,0.5
1.2655E-05,0.501319831,0.5
1.2665E-05,0.501007164,0.5
1.2675E-05,0.500702743,0.5
1.2685E-05,0.500406342,0.5
1.2695E-05,0.500117746,0.5
1.2705E-05,0.499836776,0.5
1.2715E-05,0.49956334,0.5
1.2725E-05,0.499297555,0.5
1.2735E-05,0.499040004,0.5
1.2745E-05,0.498792318,0.5
1.2755E-05,0.498558348,0.5
1.2765E-05,0.498346139,0.5
1.2775E-05,0.498169917,0.5
1.2785E-05,0.498049028,0.5
1.2795E-05,0.498000323,0.5
1.2805E-05,0.498027237,0.5
1.2815E-05,0.498115902,0.5
1.2825E-05,0.498242439,0.5
1.2835E-05,0.498383997,0.5
1.2845E-05,0.498525173,0.5
1.2855E-05,0.498658265,0.5
1.2865E-05,0.49878059,0.5
1.2875E-05,0.498891929,0.5
1.2885E-05,0.49899304,0.5
1.2895E-05,0.49908497,0.5
1.2905E-05,0.499168765,0.5
1.2915E-05,0.499245369,0.5
1.2925E-05,0.499315597,0.5
1.2935E-05,0.49938014,0.5
1.2945E-05,0.499439582,0.5
1.2955E-05,0.499494419,0.5
1.2965E-05,0.499545074,0.5
1.2975E-05,0.499591914,0.5
1.2985E-05,0.49963526,0.5
1.2995E-05,0.499675394,0.5
1.3005E-05,0.499712569,0.5
1.3015E-05,0.499747012,0.5
1.3025E-05,0.499778929,0.5
1.3035E-05,0.499808507,0.5
1.3045E-05,0.499835918,0.5
1.3055E-05,0.49986132,0.5
1.3065E-05,0.499884859,0.5
1.3075E-05,0.49990667,0.5
1.3085E-05,0.499926878,0.5
1.3095E-05,0.499945598,0.5
1.3105E-05,0.499962937,0.5
1.3115E-05,0.499978995,0.5
1.3125E-05,0.499993865,0.5
1.3135E-05,0.500007633,0.5
1.3145E-05,0.500020379,0.5
1.3155E-05,0.500032177,0.5
1.3165E-05,0.500043097,0.5
1.3175E-05,0.500053202,0.5
1.3185E-05,0.500062552,0.5
1.3195E-05,0.500071202,0.5
1.3205E-05,0.500079204,0.5
1.3215E-05,0.500086606,0.5
1.3225E-05,0.500093452,0.5
1.3235E-05,0.500099783,0.5
1.3245E-05,0.500105637,0.5
1.3255E-05,0.50011105,0.5
1.3265E-05,0.500116054,0.5
1.3275E-05,0.50012068,0.5
1.3285E-05,0.500124957,0.5
1.3295E-05,0.50012891,0.5
1.3305E-05,0.500132564,0.5
1.3315E-05,0.500135941,0.5
1.3325E-05,0.500139062,0.5
1.3335E-05,0.500141947,0.5
1.3345E-05,0.500144612,0.5
1.3355E-05,0.500147074,0.5
1.3365E-05,0.50014935,0.5
1.3375E-05,0.500151452,0.5
1.3385E-05,0.500153395,0.5
1.3395E-05,0.500155189,0.5
1.3405E-05,0.500156847,0.5
1.3415E-05,0.500158379,0.5
1.3425E-05,0.500159794,0.5
1.3435E-05,0.500161101,0.5
1.3445E-05,0.500162308,0.5
1.3455E-05,0.500163423,0.5
1.3465E-05,0.500164454,0.5
1.3475E-05,0.500165405,0.5
1.3485E-05,0.500166284,0.5
1.3495E-05,0.500167096,0.5
1.3505E-05,0.500167846,0.5
1.3515E-05,0.500168538,0.5
1.3525E-05,0.500169178,0.5
1.3535E-05,0.500169769,0.5
1.3545E-05,0.500170314,0.5
1.3555E-05,0.500170818,0.5
1.3565E-05,0.500171284,0.5
1.3575E-05,0.500171713,0.5
1.3585E-05,0.50017211,0.5
1.3595E-05,0.500172477,0.5
1.3605E-05,0.500172816,0.5
1.3615E-05,0.500173128,0.5
1.3625E-05,0.500173417,0.5
1.3635E-05,0.500173684,0.5
1.3645E-05,0.50017393,0.5
1.3655E-05,0.500174157,0.5
1.3665E-05,0.500174368,0.5
1.3675E-05,0.500174561,0.5
1.3685E-05,0.500174741,0.5
1.3695E-05,0.500174906,0.5
1.3705E-05,0.500175059,0.5
1.3715E-05,0.5001752,0.5
1.3725E-05,0.50017533,0.5
1.3735E-05,0.50017545,0.5
1.3745E-05,0.500175561,0.5
1.3755E-05,0.500175664,0.5
1.3765E-05,0.500175758,0.5
1.3775E-05,0.500175846,0.5
1.3785E-05,0.500175926,0.5
1.3795E-05,0.500176001,0.5
1.3805E-05,0.50017607,0.5
1.3815E-05,0.500176133,0.5
1.3825E-05,0.500176192,0.5
1.3835E-05,0.500176246,0.5
1.3845E-05,0.500176297,0.5
1.3855E-05,0.500176343,0.5
1.3865E-05,0.500176386,0.5
1.3875E-05,0.500176425,0.5
1.3885E-05,0.500176461,0.5
1.3895E-05,0.500176495,0.5
1.3905E-05,0.500176526,0.5
1.3915E-05,0.500176555,0.5
1.3925E-05,0.500176581,0.5
1.3935E-05,0.500176606,0.5
1.3945E-05,0.500176628,0.5
1.3955E-05,0.500176649,0.5
1.3965E-05,0.500176668,0.5
1.3975E-05,0.500176686,0.5
1.3985E-05,0.500176702,0.5
1.3995E-05,0.500176718,0.5
1.4005E-05,0.500176732,0.5
1.4015E-05,0.500176745,0.5
1.4025E-05,0.500176757,0.5
1.4035E-05,0.500176768,0.5
1.4045E-05,0.500176779,0.5
1.4055E-05,0.500176788,0.5
1.4065E-05,0.500176797,0.5
1.4075E-05,0.500176805,0.5
1.4085E-05,0.500176812,0.5
1.4095E-05,0.500176819,0.5
1.4105E-05,0.500176826,0.5
1.4115E-05,0.500176831,0.5
1.4125E-05,0.500176837,0.5
1.4135E-05,0.500176842,0.5
1.4145E-05,0.500176846,0.5
1.4155E-05,0.50017685,0.5
1.4165E-05,0.500176854,0.5
1.4175E-05,0.500176858,0.5
1.4185E-05,0.500176861,0.5
1.4195E-05,0.500176864,0.5
1.4205E-05,0.500176867,0.5
1.4215E-05,0.500176869,0.5
1.4225E-05,0.500176872,0.5
1.4235E-05,0.500176874,0.5
1.4245E-05,0.500176876,0.5
1.4255E-05,0.500176878,0.5
1.4265E-05,0.50017688,0.5
1.4275E-05,0.500176881,0.5
1.4285E-05,0.500176882,0.5
1.4295E-05,0.500176884,0.5
1.4305E-05,0.500176885,0.5
1.4315E-05,0.500176886,0.5
1.4325E-05,0.500176887,0.5
1.4335E-05,0.500176888,0.5
1.4345E-05,0.500176889,0.5
1.4355E-05,0.50017689,0.5
1.4365E-05,0.500176891,0.5
1.4375E-05,0.500176892,0.5
1.4385E-05,0.500176892,0.5
1.4395E-05,0.500176893,0.5
1.4405E-05,0.500176894,0.5
1.4415E-05,0.500176894,0.5
1.4425E-05,0.500176895,0.5
1.4435E-05,0.500176895,0.5
1.4445E-05,0.500176895,0.5
1.4455E-05,0.500176896,0.5
1.4465E-05,0.500176896,0.5
1.4475E-05,0.500176897,0.5
1.4485E-05,0.500176897,0.5
1.4495E-05,0.500176897,0.5
1.4505E-05,0.500176898,0.5
1.4515E-05,0.500176898,0.5
1.4525E-05,0.500176898,0.5
1.4535E-05,0.500176899,0.5
1.4545E-05,0.500176899,0.5
1.4555E-05,0.500176899,0.5
1.4565E-05,0.500176899,0.5
1.4575E-05,0.500176899,0.5
1.4585E-05,0.500176899,0.5
1.4595E-05,0.500176899,0.5
1.4605E-05,0.500176899,0.5
1.4615E-05,0.500176899,0.5
1.4625E-05,0.500176899,0.5
1.4635E-05,0.500176899,0.5
1.4645E-05,0.500176899,0.5
1.4655E-05,0.500176899,0.5
1.4665E-05,0.500176899,0.5
1.4675E-05,0.500176899,0.5
1.4685E-05,0.500176899,0.5
1.4695E-05,0.500176899,0.5
1.4705E-05,0.500176899,0.5
1.4715E-05,0.500176899,0.5
1.4725E-05,0.500176899,0.5
1.4735E-05,0.500176899,0.5
1.4745E-05,0.500176899,0.5
1.4755E-05,0.500176899,0.5
1.4765E-05,0.500176899,0.5
1.4775E-05,0.500176899,0.5
1.4785E-05,0.500176899,0.5
1.4795E-05,0.500176899,0.5
1.4805E-05,0.500176899,0.5
1.4815E-05,0.500176899,0.5
1.4825E-05,0.500176899,0.5
1.4835E-05,0.500176899,0.5
1.4845E-05,0.500176899,0.5
1.4855E-05,0.500176899,0.5
1.4865E-05,0.500176899,0.5
1.4875E-05,0.500176899,0.5
1.4885E-05,0.500176899,0.5
1.4895E-05,0.500176899,0.5
1.4905E-05,0.500176899,0.5
1.4915E-05,0.500176899,0.5
1.4925E-05,0.500176899,0.5
1.4935E-05,0.500176899,0.5
1.4945E-05,0.500176899,0.5
1.4955E-05,0.500176899,0.5
1.4965E-05,0.500176899,0.5
1.4975E-05,0.500176899,0.5
1.4985E-05,0.500176899,0.5
1.4995E-05,0.500176899,0.5
1.5005E-05,0.500176899,0.5
1.5015E-05,0.500176899,0.5
1.5025E-05,0.500176899,0.5
1.5035E-05,0.500176899,0.5
1.5045E-05,0.500176899,0.5
1.5055E-05,0.500176899,0.5
1.5065E-05,0.500176899,0.5
1.5075E-05,0.500176899,0.5
1.5085E-05,0.500176899,0.5
1.5095E-05,0.500176899,0.5
1.5105E-05,0.500176898,0.5
1.5115E-05,0.500176898,0.5
1.5125E-05,0.500176898,0.5
1.5135E-05,0.500176898,0.5
1.5145E-05,0.500176898,0.5
1.5155E-05,0.500176898,0.5
1.5165E-05,0.500176898,0.5
1.5175E-05,0.500176898,0.5
1.5185E-05,0.500176898,0.5
1.5195E-05,0.500176899,0.5
1.5205E-05,0.500176899,0.5
1.5215E-05,0.500176899,0.5
1.5225E-05,0.500176899,0.5
1.5235E-05,0.500176899,0.5
1.5245E-05,0.500176899,0.5
1.5255E-05,0.500176899,0.5
1.5265E-05,0.500176899,0.5
1.5275E-05,0.500176899,0.5
1.5285E-05,0.500176899,0.5
1.5295E-05,0.500176899,0.5
1.5305E-05,0.500176899,0.5
1.5315E-05,0.500176899,0.5
1.5325E-05,0.500176899,0.5
1.5335E-05,0.500176898,0.5
1.5345E-05,0.500176899,0.5
1.5355E-05,0.500176899,0.5
1.5365E-05,0.500176899,0.5
1.5375E-05,0.500176899,0.5
1.5385E-05,0.500176899,0.5
1.5395E-05,0.500176899,0.5
1.5405E-05,0.500176899,0.5
1.5415E-05,0.500176899,0.5
1.5425E-05,0.500176899,0.5
1.5435E-05,0.500176899,0.5
1.5445E-05,0.500176899,0.5
1.5455E-05,0.500176899,0.5
1.5465E-05,0.500176899,0.5
1.5475E-05,0.500176899,0.5
1.5485E-05,0.500176899,0.5
1.5495E-05,0.500176899,0.5
1.5505E-05,0.500176899,0.5
1.5515E-05,0.500176899,0.5
1.5525E-05,0.500176899,0.5
1.5535E-05,0.500176899,0.5
1.5545E-05,0.500176898,0.5
1.5555E-05,0.500176898,0.5
1.5565E-05,0.500176898,0.5
1.5575E-05,0.500176898,0.5
1.5585E-05,0.500176898,0.5
1.5595E-05,0.500176898,0.5
1.5605E-05,0.500176898,0.5
1.5615E-05,0.500176898,0.5
1.5625E-05,0.500176898,0.5
1.5635E-05,0.500176898,0.5
1.5645E-05,0.500176898,0.5
1.5655E-05,0.500176898,0.5
1.5665E-05,0.500176898,0.5
1.5675E-05,0.500176899,0.5
1.5685E-05,0.500176899,0.5
1.5695E-05,0.500176899,0.5
1.5705E-05,0.500176899,0.5
1.5715E-05,0.500176899,0.5
1.5725E-05,0.500176899,0.5
1.5735E-05,0.500176899,0.5
1.5745E-05,0.500176899,0.5
1.5755E-05,0.500176899,0.5
1.5765E-05,0.500176899,0.5
1.5775E-05,0.500176898,0.5
1.5785E-05,0.500176898,0.5
1.5795E-05,0.500176898,0.5
1.5805E-05,0.500176898,0.5
1.5815E-05,0.500176898,0.5
1.5825E-05,0.500176898,0.5
1.5835E-05,0.500176898,0.5
1.5845E-05,0.500176898,0.5
1.5855E-05,0.500176898,0.5
1.5865E-05,0.500176898,0.5
1.5875E-05,0.500176898,0.5
1.5885E-05,0.500176899,0.5
1.5895E-05,0.500176899,0.5
1.5905E-05,0.500176898,0.5
1.5915E-05,0.500176898,0.5
1.5925E-05,0.500176899,0.5
1.5935E-05,0.500176899,0.5
1.5945E-05,0.500176898,0.5
1.5955E-05,0.500176899,0.5
1.5965E-05,0.500176899,0.5
1.5975E-05,0.500176899,0.5
1.5985E-05,0.500176898,0.5
1.5995E-05,0.500176898,0.5
1.6005E-05,0.500176898,0.5
1.6015E-05,0.500176898,0.5
1.6025E-05,0.500176898,0.5
1.6035E-05,0.500176898,0.5
1.6045E-05,0.500176898,0.5
1.6055E-05,0.500176899,0.5
1.6065E-05,0.500176899,0.5
1.6075E-05,0.500176899,0.5
1.6085E-05,0.500176899,0.5
1.6095E-05,0.500176899,0.5
1.6105E-05,0.500176899,0.5
1.6115E-05,0.500176899,0.5
1.6125E-05,0.500176899,0.5
1.6135E-05,0.500176899,0.5
1.6145E-05,0.500176899,0.5
1.6155E-05,0.500176898,0.5
1.6165E-05,0.500176899,0.5
1.6175E-05,0.500176899,0.5
1.6185E-05,0.500176899,0.5
1.6195E-05,0.500176899,0.5
1.6205E-05,0.500176899,0.5
1.6215E-05,0.500176899,0.5
1.6225E-05,0.500176899,0.5
1.6235E-05,0.500176899,0.5
1.6245E-05,0.500176899,0.5
1.6255E-05,0.500176899,0.5
1.6265E-05,0.500176899,0.5
1.6275E-05,0.500176899,0.5
1.6285E-05,0.500176899,0.5
1.6295E-05,0.500176899,0.5
1.6305E-05,0.500176899,0.5
1.6315E-05,0.500176899,0.5
1.6325E-05,0.500176899,0.5
1.6335E-05,0.500176899,0.5
1.6345E-05,0.500176899,0.5
1.6355E-05,0.500176899,0.5
1.6365E-05,0.500176899,0.5
1.6375E-05,0.500176899,0.5
1.6385E-05,0.500176899,0.5
1.6395E-05,0.500176899,0.5
1.6405E-05,0.500176899,0.5
1.6415E-05,0.500176899,0.5
1.6425E-05,0.500176899,0.5
1.6435E-05,0.500176899,0.5
1.6445E-05,0.500176899,0.5
1.6455E-05,0.500176899,0.5
1.6465E-05,0.500176899,0.5
1.6475E-05,0.500176899,0.5
1.6485E-05,0.500176899,0.5
1.6495E-05,0.500176899,0.5
1.6505E-05,0.500176899,0.5
1.6515E-05,0.500176899,0.5
1.6525E-05,0.500176899,0.5
1.6535E-05,0.500176899,0.5
1.6545E-05,0.500176899,0.5
1.6555E-05,0.500176899,0.5
1.6565E-05,0.500176899,0.5
1.6575E-05,0.500176899,0.5
1.6585E-05,0.500176899,0.5
1.6595E-05,0.500176899,0.5
1.6605E-05,0.500176899,0.5
1.6615E-05,0.500176899,0.5
1.6625E-05,0.500176899,0.5
1.6635E-05,0.500176899,0.5
1.6645E-05,0.500176899,0.5
1.6655E-05,0.500176899,0.5
1.6665E-05,0.500176899,0.5
1.6675E-05,0.500176899,0.5
1.6685E-05,0.500176899,0.5
1.6695E-05,0.500176899,0.5
1.6705E-05,0.500176899,0.5
1.6715E-05,0.500176899,0.5
1.6725E-05,0.500176899,0.5
1.6735E-05,0.500176899,0.5
1.6745E-05,0.500176899,0.5
1.6755E-05,0.500176899,0.5
1.6765E-05,0.500176899,0.5
1.6775E-05,0.500176899,0.5
1.6785E-05,0.500176899,0.5
1.6795E-05,0.500176899,0.5
1.6805E-05,0.500176899,0.5
1.6815E-05,0.500176899,0.5
1.6825E-05,0.500176899,0.5
1.6835E-05,0.500176899,0.5
1.6845E-05,0.500176899,0.5
1.6855E-05,0.500176899,0.5
1.6865E-05,0.500176899,0.5
1.6875E-05,0.500176899,0.5
1.6885E-05,0.500176899,0.5
1.6895E-05,0.500176899,0.5
1.6905E-05,0.500176899,0.5
